,Predected_Price
2450,4014.8377833963377
2451,4003.3323182089125
2452,4014.8377833963377
2453,4014.8377833963377
2454,4003.3323182089125
2455,4003.3323182089125
2456,4014.8377833963377
2457,4014.8377833963377
2458,4014.8377833963377
2459,4021.894509754113
2460,4014.8377833963377
2461,4010.3890445666884
2462,4003.3323182089125
2463,4021.894509754113
2464,4014.8377833963377
2465,4003.3323182089125
2466,4014.8377833963377
2467,4003.3323182089125
2468,4014.8377833963377
2469,4014.8377833963377
2470,4003.3323182089125
2471,4014.8377833963377
2472,4021.894509754113
2473,4003.3323182089125
2474,4021.894509754113
2475,4014.8377833963377
2476,4021.894509754113
2477,4014.8377833963377
2478,4014.8377833963377
2479,4021.894509754113
2480,4014.8377833963377
2481,4014.8377833963377
2482,4003.3323182089125
2483,4014.8377833963377
2484,4021.894509754113
2485,4014.8377833963377
2486,4014.8377833963377
2487,4003.3323182089125
2488,4014.8377833963377
2489,4014.8377833963377
2490,4021.894509754113
2491,4003.3323182089125
2492,4014.8377833963377
2493,4003.3323182089125
2494,4021.894509754113
2495,4014.8377833963377
2496,4014.8377833963377
2497,4014.8377833963377
2498,4014.8377833963377
2499,4021.894509754113
2500,4014.8377833963377
2501,4014.8377833963377
2502,4014.8377833963377
2503,4021.894509754113
2504,4003.3323182089125
2505,4010.3890445666884
2506,4003.3323182089125
2507,4003.3323182089125
2508,4014.8377833963377
2509,4014.8377833963377
2510,4003.3323182089125
2511,4003.3323182089125
2512,4010.3890445666884
2513,4003.3323182089125
2514,4014.8377833963377
2515,4014.8377833963377
2516,4003.3323182089125
2517,4003.3323182089125
2518,4003.3323182089125
2519,4014.8377833963377
2520,4014.8377833963377
2521,4014.8377833963377
2522,4003.3323182089125
2523,4014.8377833963377
2524,4003.3323182089125
2525,4014.8377833963377
2526,4014.8377833963377
2527,4014.8377833963377
2528,4014.8377833963377
2529,4014.8377833963377
2530,4021.894509754113
2531,4021.894509754113
2532,4014.8377833963377
2533,4014.8377833963377
2534,4021.894509754113
2535,4021.894509754113
2536,4003.3323182089125
2537,4003.3323182089125
2538,4021.894509754113
2539,4021.894509754113
2540,4003.3323182089125
2541,4003.3323182089125
2542,4014.8377833963377
2543,4003.3323182089125
2544,4021.894509754113
2545,4021.894509754113
2546,4014.8377833963377
2547,4003.3323182089125
2548,4014.8377833963377
2549,4014.8377833963377
2550,4010.3890445666884
2551,4021.894509754113
2552,4003.3323182089125
2553,4010.3890445666884
2554,4003.3323182089125
2555,4014.8377833963377
2556,4003.3323182089125
2557,4014.8377833963377
2558,4014.8377833963377
2559,4021.894509754113
2560,4014.8377833963377
2561,4010.3890445666884
2562,4014.8377833963377
2563,4014.8377833963377
2564,4014.8377833963377
2565,4021.894509754113
2566,4014.8377833963377
2567,4014.8377833963377
2568,4014.8377833963377
2569,4003.3323182089125
2570,4021.894509754113
2571,4021.894509754113
2572,4014.8377833963377
2573,4014.8377833963377
2574,4021.894509754113
2575,4014.8377833963377
2576,4014.8377833963377
2577,4014.8377833963377
2578,4014.8377833963377
2579,4014.8377833963377
2580,4010.3890445666884
2581,4010.3890445666884
2582,4003.3323182089125
2583,4014.8377833963377
2584,4021.894509754113
2585,4010.3890445666884
2586,4014.8377833963377
2587,4014.8377833963377
2588,4003.3323182089125
2589,4003.3323182089125
2590,4014.8377833963377
2591,4014.8377833963377
2592,4014.8377833963377
2593,4014.8377833963377
2594,4010.3890445666884
2595,4014.8377833963377
2596,4003.3323182089125
2597,4014.8377833963377
2598,4021.894509754113
2599,4014.8377833963377
2600,4021.894509754113
2601,4014.8377833963377
2602,4010.3890445666884
2603,4021.894509754113
2604,4021.894509754113
2605,4010.3890445666884
2606,4014.8377833963377
2607,4003.3323182089125
2608,4010.3890445666884
2609,4010.3890445666884
2610,4014.8377833963377
2611,4014.8377833963377
2612,4003.3323182089125
2613,4021.894509754113
2614,4003.3323182089125
2615,4014.8377833963377
2616,4021.894509754113
2617,4010.3890445666884
2618,4021.894509754113
2619,4021.894509754113
2620,4003.3323182089125
2621,4021.894509754113
2622,4021.894509754113
2623,4014.8377833963377
2624,4014.8377833963377
2625,4010.3890445666884
2626,4003.3323182089125
2627,4014.8377833963377
2628,4003.3323182089125
2629,4014.8377833963377
2630,4021.894509754113
2631,4014.8377833963377
2632,4010.3890445666884
2633,4014.8377833963377
2634,4014.8377833963377
2635,4014.8377833963377
2636,4021.894509754113
2637,4003.3323182089125
2638,4003.3323182089125
2639,4014.8377833963377
2640,4010.3890445666884
2641,4014.8377833963377
2642,4014.8377833963377
2643,4003.3323182089125
2644,4014.8377833963377
2645,4003.3323182089125
2646,4021.894509754113
2647,4021.894509754113
2648,4003.3323182089125
2649,4014.8377833963377
2650,4014.8377833963377
2651,4003.3323182089125
2652,4003.3323182089125
2653,4021.894509754113
2654,4003.3323182089125
2655,4015.386448052229
2656,4003.3323182089125
2657,4014.8377833963377
2658,4014.8377833963377
2659,4021.894509754113
2660,4003.3323182089125
2661,4021.894509754113
2662,4003.3323182089125
2663,4003.3323182089125
2664,4003.3323182089125
2665,4014.8377833963377
2666,4021.894509754113
2667,4014.8377833963377
2668,4003.3323182089125
2669,4014.8377833963377
2670,4014.8377833963377
2671,4014.8377833963377
2672,4003.3323182089125
2673,4003.3323182089125
2674,4021.894509754113
2675,4014.8377833963377
2676,4003.3323182089125
2677,4003.3323182089125
2678,4014.8377833963377
2679,4003.3323182089125
2680,4010.3890445666884
2681,4003.3323182089125
2682,4014.8377833963377
2683,4014.8377833963377
2684,4021.894509754113
2685,4021.894509754113
2686,4014.8377833963377
2687,4003.3323182089125
2688,4003.3323182089125
2689,4010.3890445666884
2690,4014.8377833963377
2691,4003.3323182089125
2692,4003.3323182089125
2693,4014.8377833963377
2694,4010.3890445666884
2695,4014.8377833963377
2696,4014.8377833963377
2697,4014.8377833963377
2698,4003.3323182089125
2699,4003.3323182089125
2700,4014.8377833963377
2701,4003.3323182089125
2702,4014.8377833963377
2703,4014.8377833963377
2704,4003.3323182089125
2705,4021.894509754113
2706,4014.8377833963377
2707,4014.8377833963377
2708,4010.3890445666884
2709,4003.3323182089125
2710,4014.8377833963377
2711,4003.3323182089125
2712,4003.3323182089125
2713,4014.8377833963377
2714,4014.8377833963377
2715,4014.8377833963377
2716,4014.8377833963377
2717,4010.3890445666884
2718,4021.894509754113
2719,4014.8377833963377
2720,4003.3323182089125
2721,4003.3323182089125
2722,4010.3890445666884
2723,4014.8377833963377
2724,4003.3323182089125
2725,4003.3323182089125
2726,4003.3323182089125
2727,4010.3890445666884
2728,4014.8377833963377
2729,4014.8377833963377
2730,4014.8377833963377
2731,4014.8377833963377
2732,4010.3890445666884
2733,4014.8377833963377
2734,4014.8377833963377
2735,4014.8377833963377
2736,4014.8377833963377
2737,4003.3323182089125
2738,4003.3323182089125
2739,4014.8377833963377
2740,4021.894509754113
2741,4003.3323182089125
2742,4014.8377833963377
2743,4014.8377833963377
2744,4014.8377833963377
2745,4003.3323182089125
2746,4014.8377833963377
2747,4021.894509754113
2748,4014.8377833963377
2749,4003.3323182089125
2750,4014.8377833963377
2751,4010.3890445666884
2752,4014.8377833963377
2753,4014.8377833963377
2754,4014.8377833963377
2755,4014.8377833963377
2756,4003.3323182089125
2757,4014.8377833963377
2758,4021.894509754113
2759,4003.3323182089125
2760,4021.894509754113
2761,4014.8377833963377
2762,4014.8377833963377
2763,4021.894509754113
2764,4014.8377833963377
2765,4014.8377833963377
2766,4003.3323182089125
2767,4003.3323182089125
2768,4021.894509754113
2769,4003.3323182089125
2770,4003.3323182089125
2771,4014.8377833963377
2772,4014.8377833963377
2773,4014.8377833963377
2774,4003.3323182089125
2775,4014.8377833963377
2776,4021.894509754113
2777,4014.8377833963377
2778,4014.8377833963377
2779,4003.3323182089125
2780,4021.894509754113
2781,4003.3323182089125
2782,4014.8377833963377
2783,4014.8377833963377
2784,4003.3323182089125
2785,4014.8377833963377
2786,4021.894509754113
2787,4014.8377833963377
2788,4014.8377833963377
2789,4014.8377833963377
2790,4021.894509754113
2791,4021.894509754113
2792,4021.894509754113
2793,4014.8377833963377
2794,4021.894509754113
2795,4014.8377833963377
2796,4003.3323182089125
2797,4003.3323182089125
2798,4021.894509754113
2799,4021.894509754113
2800,4014.8377833963377
2801,4014.8377833963377
2802,4014.8377833963377
2803,4014.8377833963377
2804,4003.3323182089125
2805,4010.3890445666884
2806,4003.3323182089125
2807,4010.3890445666884
2808,4010.3890445666884
2809,4003.3323182089125
2810,4014.8377833963377
2811,4003.3323182089125
2812,4010.3890445666884
2813,4014.8377833963377
2814,4003.3323182089125
2815,4014.8377833963377
2816,4003.3323182089125
2817,4003.3323182089125
2818,4014.8377833963377
2819,4010.3890445666884
2820,4003.3323182089125
2821,4021.894509754113
2822,4014.8377833963377
2823,4010.3890445666884
2824,4014.8377833963377
2825,4003.3323182089125
2826,4003.3323182089125
2827,4014.8377833963377
2828,4021.894509754113
2829,4021.894509754113
2830,4021.894509754113
2831,4021.894509754113
2832,4003.3323182089125
2833,4014.8377833963377
2834,4014.8377833963377
2835,4014.8377833963377
2836,4003.3323182089125
2837,4010.3890445666884
2838,4014.8377833963377
2839,4014.8377833963377
2840,4003.3323182089125
2841,4014.8377833963377
2842,4014.8377833963377
2843,4010.3890445666884
2844,4014.8377833963377
2845,4014.8377833963377
2846,4021.894509754113
2847,4014.8377833963377
2848,4014.8377833963377
2849,4014.8377833963377
2850,4014.8377833963377
2851,4021.894509754113
2852,4014.8377833963377
2853,4014.8377833963377
2854,4014.8377833963377
2855,4014.8377833963377
2856,4014.8377833963377
2857,4003.3323182089125
2858,4014.8377833963377
2859,4014.8377833963377
2860,4014.8377833963377
2861,4003.3323182089125
2862,4014.8377833963377
2863,4003.3323182089125
2864,4021.894509754113
2865,4008.329721694453
2866,4021.894509754113
2867,4014.8377833963377
2868,4014.8377833963377
2869,4003.3323182089125
2870,4003.3323182089125
2871,4003.3323182089125
2872,4014.8377833963377
2873,4014.8377833963377
2874,4003.3323182089125
2875,4014.8377833963377
2876,4014.8377833963377
2877,4021.894509754113
2878,4014.8377833963377
2879,4014.8377833963377
2880,4014.8377833963377
2881,4021.894509754113
2882,4014.8377833963377
2883,4014.8377833963377
2884,4021.894509754113
2885,4003.3323182089125
2886,4021.894509754113
2887,4014.8377833963377
2888,4003.3323182089125
2889,4014.8377833963377
2890,4021.894509754113
2891,4010.3890445666884
2892,4010.3890445666884
2893,4014.8377833963377
2894,4021.894509754113
2895,4014.8377833963377
2896,4003.3323182089125
2897,4003.3323182089125
2898,4014.8377833963377
2899,4014.8377833963377
2900,4014.8377833963377
2901,4014.8377833963377
2902,4003.3323182089125
2903,4003.3323182089125
2904,4021.894509754113
2905,4003.3323182089125
2906,4014.8377833963377
2907,4003.3323182089125
2908,4003.3323182089125
2909,4003.3323182089125
2910,4010.3890445666884
2911,4014.8377833963377
2912,4021.894509754113
2913,4021.894509754113
2914,4014.8377833963377
2915,4014.8377833963377
2916,4010.3890445666884
2917,4010.3890445666884
2918,4014.8377833963377
2919,4003.3323182089125
2920,4014.8377833963377
2921,4014.8377833963377
2922,4014.8377833963377
2923,4014.8377833963377
2924,4010.3890445666884
2925,4014.8377833963377
2926,4003.3323182089125
2927,4021.894509754113
2928,4010.3890445666884
2929,4014.8377833963377
2930,4003.3323182089125
2931,4014.8377833963377
2932,4014.8377833963377
2933,4021.894509754113
2934,4014.8377833963377
2935,4003.3323182089125
2936,4014.8377833963377
2937,4014.8377833963377
2938,4014.8377833963377
2939,4014.8377833963377
2940,4014.8377833963377
2941,4014.8377833963377
2942,4003.3323182089125
2943,4003.3323182089125
2944,4014.8377833963377
2945,4021.894509754113
2946,4003.3323182089125
2947,4014.8377833963377
2948,4014.8377833963377
2949,4021.894509754113
2950,4014.8377833963377
2951,4003.3323182089125
2952,4014.8377833963377
2953,4014.8377833963377
2954,4003.3323182089125
2955,4014.8377833963377
2956,4014.8377833963377
2957,4014.8377833963377
2958,4021.894509754113
2959,4021.894509754113
2960,4021.894509754113
2961,4014.8377833963377
2962,4014.8377833963377
2963,4003.3323182089125
2964,4014.8377833963377
2965,4014.8377833963377
2966,4014.8377833963377
2967,4014.8377833963377
2968,4010.3890445666884
2969,4003.3323182089125
2970,4003.3323182089125
2971,4014.8377833963377
2972,4010.3890445666884
2973,4014.8377833963377
2974,4021.894509754113
2975,4008.329721694453
2976,4014.8377833963377
2977,4014.8377833963377
2978,4021.894509754113
2979,4003.3323182089125
2980,4014.8377833963377
2981,4014.8377833963377
2982,4014.8377833963377
2983,4014.8377833963377
2984,4014.8377833963377
2985,4014.8377833963377
2986,4003.3323182089125
2987,4014.8377833963377
2988,4014.8377833963377
2989,4003.3323182089125
2990,4014.8377833963377
2991,4021.894509754113
2992,4014.8377833963377
2993,4021.894509754113
2994,4014.8377833963377
2995,4014.8377833963377
2996,4014.8377833963377
2997,4014.8377833963377
2998,4014.8377833963377
2999,4021.894509754113
3000,4014.8377833963377
3001,4014.8377833963377
3002,4014.8377833963377
3003,4014.8377833963377
3004,4014.8377833963377
3005,4014.8377833963377
3006,4021.894509754113
3007,4021.894509754113
3008,4014.8377833963377
3009,4014.8377833963377
3010,4003.3323182089125
3011,4014.8377833963377
3012,4014.8377833963377
3013,4014.8377833963377
3014,4014.8377833963377
3015,4014.8377833963377
3016,4014.8377833963377
3017,4010.3890445666884
3018,4021.894509754113
3019,4003.3323182089125
3020,4014.8377833963377
3021,4014.8377833963377
3022,4010.3890445666884
3023,4014.8377833963377
3024,4014.8377833963377
3025,4014.8377833963377
3026,4021.894509754113
3027,4003.3323182089125
3028,4014.8377833963377
3029,4021.894509754113
3030,4014.8377833963377
3031,4014.8377833963377
3032,4014.8377833963377
3033,4014.8377833963377
3034,4003.3323182089125
3035,4014.8377833963377
3036,4014.8377833963377
3037,4003.3323182089125
3038,4014.8377833963377
3039,4014.8377833963377
3040,4014.8377833963377
3041,4021.894509754113
3042,4014.8377833963377
3043,4014.8377833963377
3044,4010.3890445666884
3045,4003.3323182089125
3046,4014.8377833963377
3047,4003.3323182089125
3048,4014.8377833963377
3049,4014.8377833963377
3050,4014.8377833963377
3051,4003.3323182089125
3052,4021.894509754113
3053,4014.8377833963377
3054,4014.8377833963377
3055,4014.8377833963377
3056,4014.8377833963377
3057,4014.8377833963377
3058,4014.8377833963377
3059,4003.3323182089125
3060,4010.3890445666884
3061,4014.8377833963377
3062,4021.894509754113
3063,4014.8377833963377
3064,4021.894509754113
3065,4014.8377833963377
3066,4003.3323182089125
3067,4010.3890445666884
3068,4014.8377833963377
3069,4014.8377833963377
3070,4003.3323182089125
3071,4014.8377833963377
3072,4010.3890445666884
3073,4014.8377833963377
3074,4010.3890445666884
3075,4021.894509754113
3076,4014.8377833963377
3077,4014.8377833963377
3078,4003.3323182089125
3079,4014.8377833963377
3080,4014.8377833963377
3081,4014.8377833963377
3082,4014.8377833963377
3083,4010.3890445666884
3084,4014.8377833963377
3085,4021.894509754113
3086,4014.8377833963377
3087,4010.3890445666884
3088,4014.8377833963377
3089,4021.894509754113
3090,4014.8377833963377
3091,4014.8377833963377
3092,4021.894509754113
3093,4021.894509754113
3094,4003.3323182089125
3095,4014.8377833963377
3096,4021.894509754113
3097,4014.8377833963377
3098,4014.8377833963377
3099,4021.894509754113
3100,4014.8377833963377
3101,4003.3323182089125
3102,4021.894509754113
3103,4021.894509754113
3104,4014.8377833963377
3105,4014.8377833963377
3106,4014.8377833963377
3107,4014.8377833963377
3108,4010.3890445666884
3109,4021.894509754113
3110,4014.8377833963377
3111,4010.3890445666884
3112,4014.8377833963377
3113,4003.3323182089125
3114,4003.3323182089125
3115,4014.8377833963377
3116,4021.894509754113
3117,4014.8377833963377
3118,4003.3323182089125
3119,4014.8377833963377
3120,4014.8377833963377
3121,4014.8377833963377
3122,4003.3323182089125
3123,4014.8377833963377
3124,4003.3323182089125
3125,4010.3890445666884
3126,4014.8377833963377
3127,4014.8377833963377
3128,4014.8377833963377
3129,4014.8377833963377
3130,4003.3323182089125
3131,4003.3323182089125
3132,4003.3323182089125
3133,4021.894509754113
3134,4014.8377833963377
3135,4003.3323182089125
3136,4003.3323182089125
3137,4021.894509754113
3138,4014.8377833963377
3139,4014.8377833963377
3140,4003.3323182089125
3141,4003.3323182089125
3142,4010.3890445666884
3143,4010.3890445666884
3144,4003.3323182089125
3145,4003.3323182089125
3146,4003.3323182089125
3147,4021.894509754113
3148,4014.8377833963377
3149,4014.8377833963377
3150,4003.3323182089125
3151,4021.894509754113
3152,4010.3890445666884
3153,4014.8377833963377
3154,4014.8377833963377
3155,4014.8377833963377
3156,4003.3323182089125
3157,4021.894509754113
3158,4014.8377833963377
3159,4021.894509754113
3160,4003.3323182089125
3161,4014.8377833963377
3162,4014.8377833963377
3163,4010.3890445666884
3164,4014.8377833963377
3165,4021.894509754113
3166,4021.894509754113
3167,4014.8377833963377
3168,4003.3323182089125
3169,4014.8377833963377
3170,4003.3323182089125
3171,4010.3890445666884
3172,4021.894509754113
3173,4014.8377833963377
3174,4003.3323182089125
3175,4014.8377833963377
3176,4014.8377833963377
3177,4021.894509754113
3178,4021.894509754113
3179,4003.3323182089125
3180,4014.8377833963377
3181,4003.3323182089125
3182,4003.3323182089125
3183,4014.8377833963377
3184,4014.8377833963377
3185,4010.3890445666884
3186,4010.3890445666884
3187,4003.3323182089125
3188,4003.3323182089125
3189,4014.8377833963377
3190,4014.8377833963377
3191,4003.3323182089125
3192,4014.8377833963377
3193,4021.894509754113
3194,4021.894509754113
3195,4014.8377833963377
3196,4014.8377833963377
3197,4014.8377833963377
3198,4014.8377833963377
3199,4014.8377833963377
3200,4014.8377833963377
3201,4003.3323182089125
3202,4021.894509754113
3203,4021.894509754113
3204,4014.8377833963377
3205,4003.3323182089125
3206,4014.8377833963377
3207,4014.8377833963377
3208,4003.3323182089125
3209,4021.894509754113
3210,4021.894509754113
3211,4021.894509754113
3212,4003.3323182089125
3213,4010.3890445666884
3214,4010.3890445666884
3215,4021.894509754113
3216,4014.8377833963377
3217,4003.3323182089125
3218,4003.3323182089125
3219,4003.3323182089125
3220,4014.8377833963377
3221,4014.8377833963377
3222,4003.3323182089125
3223,4014.8377833963377
3224,4021.894509754113
3225,4021.894509754113
3226,4021.894509754113
3227,4014.8377833963377
3228,4014.8377833963377
3229,4014.8377833963377
3230,4014.8377833963377
3231,4010.3890445666884
3232,4014.8377833963377
3233,4014.8377833963377
3234,4021.894509754113
3235,4014.8377833963377
3236,4008.329721694453
3237,4014.8377833963377
3238,4014.8377833963377
3239,4010.3890445666884
3240,4014.8377833963377
3241,4003.3323182089125
3242,4003.3323182089125
3243,4014.8377833963377
3244,4003.3323182089125
3245,4014.8377833963377
3246,4003.3323182089125
3247,4014.8377833963377
3248,4014.8377833963377
3249,4014.8377833963377
3250,4003.3323182089125
3251,4010.3890445666884
3252,4021.894509754113
3253,4014.8377833963377
3254,4014.8377833963377
3255,4003.3323182089125
3256,4003.3323182089125
3257,4010.3890445666884
3258,4003.3323182089125
3259,4003.3323182089125
3260,4014.8377833963377
3261,4003.3323182089125
3262,4014.8377833963377
3263,4014.8377833963377
3264,4010.3890445666884
3265,4010.3890445666884
3266,4003.3323182089125
3267,4003.3323182089125
3268,4014.8377833963377
3269,4021.894509754113
3270,4003.3323182089125
3271,4021.894509754113
3272,4014.8377833963377
3273,4003.3323182089125
3274,4003.3323182089125
3275,4021.894509754113
3276,4014.8377833963377
3277,4014.8377833963377
3278,4014.8377833963377
3279,4014.8377833963377
3280,4010.3890445666884
3281,4014.8377833963377
3282,4021.894509754113
3283,4014.8377833963377
3284,4021.894509754113
3285,4014.8377833963377
3286,4014.8377833963377
3287,4014.8377833963377
3288,4014.8377833963377
3289,4014.8377833963377
3290,4014.8377833963377
3291,4003.3323182089125
3292,4014.8377833963377
3293,4014.8377833963377
3294,4010.3890445666884
3295,4014.8377833963377
3296,4014.8377833963377
3297,4021.894509754113
3298,4014.8377833963377
3299,4021.894509754113
3300,4021.894509754113
3301,4021.894509754113
3302,4003.3323182089125
3303,4014.8377833963377
3304,4003.3323182089125
3305,4010.3890445666884
3306,4014.8377833963377
3307,4014.8377833963377
3308,4010.3890445666884
3309,4003.3323182089125
3310,4003.3323182089125
3311,4014.8377833963377
3312,4014.8377833963377
3313,4010.3890445666884
3314,4010.3890445666884
3315,4014.8377833963377
3316,4003.3323182089125
3317,4003.3323182089125
3318,4014.8377833963377
3319,4003.3323182089125
3320,4014.8377833963377
3321,4003.3323182089125
3322,4021.894509754113
3323,4014.8377833963377
3324,4014.8377833963377
3325,4014.8377833963377
3326,4014.8377833963377
3327,4014.8377833963377
3328,4014.8377833963377
3329,4014.8377833963377
3330,4003.3323182089125
3331,4021.894509754113
3332,4014.8377833963377
3333,4014.8377833963377
3334,4021.894509754113
3335,4021.894509754113
3336,4014.8377833963377
3337,4003.3323182089125
3338,4014.8377833963377
3339,4014.8377833963377
3340,4003.3323182089125
3341,4014.8377833963377
3342,4003.3323182089125
3343,4003.3323182089125
3344,4014.8377833963377
3345,4014.8377833963377
3346,4010.3890445666884
3347,4003.3323182089125
3348,4021.894509754113
3349,4003.3323182089125
3350,4014.8377833963377
3351,4021.894509754113
3352,4014.8377833963377
3353,4014.8377833963377
3354,4014.8377833963377
3355,4021.894509754113
3356,4014.8377833963377
3357,4014.8377833963377
3358,4021.894509754113
3359,4021.894509754113
3360,4021.894509754113
3361,4014.8377833963377
3362,4014.8377833963377
3363,4003.3323182089125
3364,4010.3890445666884
3365,4014.8377833963377
3366,4003.3323182089125
3367,4021.894509754113
3368,4021.894509754113
3369,4014.8377833963377
3370,4003.3323182089125
3371,4014.8377833963377
3372,4008.329721694453
3373,4003.3323182089125
3374,4003.3323182089125
3375,4014.8377833963377
3376,4003.3323182089125
3377,4014.8377833963377
3378,4010.3890445666884
3379,4014.8377833963377
3380,4003.3323182089125
3381,4021.894509754113
3382,4010.3890445666884
3383,4003.3323182089125
3384,4010.3890445666884
3385,4014.8377833963377
3386,4014.8377833963377
3387,4003.3323182089125
3388,4014.8377833963377
3389,4003.3323182089125
3390,4010.3890445666884
3391,4014.8377833963377
3392,4021.894509754113
3393,4003.3323182089125
3394,4021.894509754113
3395,4021.894509754113
3396,4003.3323182089125
3397,4014.8377833963377
3398,4014.8377833963377
3399,4003.3323182089125
3400,4010.3890445666884
3401,4014.8377833963377
3402,4021.894509754113
3403,4021.894509754113
3404,4014.8377833963377
3405,4021.894509754113
3406,4003.3323182089125
3407,4014.8377833963377
3408,4014.8377833963377
3409,4021.894509754113
3410,4010.3890445666884
3411,4003.3323182089125
3412,4010.3890445666884
3413,4014.8377833963377
3414,4014.8377833963377
3415,4021.894509754113
3416,4014.8377833963377
3417,4014.8377833963377
3418,4014.8377833963377
3419,4021.894509754113
3420,4003.3323182089125
3421,4003.3323182089125
3422,4021.894509754113
3423,4014.8377833963377
3424,4014.8377833963377
3425,4003.3323182089125
3426,4014.8377833963377
3427,4014.8377833963377
3428,4014.8377833963377
3429,4003.3323182089125
3430,4014.8377833963377
3431,4021.894509754113
3432,4014.8377833963377
3433,4021.894509754113
3434,4014.8377833963377
3435,4014.8377833963377
3436,4003.3323182089125
3437,4003.3323182089125
3438,4010.3890445666884
3439,4003.3323182089125
3440,4021.894509754113
3441,4014.8377833963377
3442,4010.3890445666884
3443,4014.8377833963377
3444,4021.894509754113
3445,4014.8377833963377
3446,4014.8377833963377
3447,4021.894509754113
3448,4003.3323182089125
3449,4014.8377833963377
3450,4003.3323182089125
3451,4003.3323182089125
3452,4014.8377833963377
3453,4003.3323182089125
3454,4014.8377833963377
3455,4014.8377833963377
3456,4010.3890445666884
3457,4014.8377833963377
3458,4014.8377833963377
3459,4003.3323182089125
3460,4003.3323182089125
3461,4014.8377833963377
3462,4021.894509754113
3463,4021.894509754113
3464,4021.894509754113
3465,4014.8377833963377
3466,4014.8377833963377
3467,4014.8377833963377
3468,4021.894509754113
3469,4021.894509754113
3470,4003.3323182089125
3471,4014.8377833963377
3472,4014.8377833963377
3473,4010.3890445666884
3474,4010.3890445666884
3475,4021.894509754113
3476,4021.894509754113
3477,4010.3890445666884
3478,4014.8377833963377
3479,4021.894509754113
3480,4014.8377833963377
3481,4003.3323182089125
3482,4014.8377833963377
3483,4014.8377833963377
3484,4003.3323182089125
3485,4003.3323182089125
3486,4021.894509754113
3487,4003.3323182089125
3488,4014.8377833963377
3489,4014.8377833963377
3490,4021.894509754113
3491,4014.8377833963377
3492,4014.8377833963377
3493,4021.894509754113
3494,4021.894509754113
3495,4021.894509754113
3496,4021.894509754113
3497,4010.3890445666884
3498,4014.8377833963377
3499,4014.8377833963377
3500,4003.3323182089125
3501,4014.8377833963377
3502,4003.3323182089125
3503,4014.8377833963377
3504,4014.8377833963377
3505,4014.8377833963377
3506,4003.3323182089125
3507,4003.3323182089125
3508,4010.3890445666884
3509,4014.8377833963377
3510,4014.8377833963377
3511,4021.894509754113
3512,4014.8377833963377
3513,4003.3323182089125
3514,4014.8377833963377
3515,4021.894509754113
3516,4014.8377833963377
3517,4014.8377833963377
3518,4014.8377833963377
3519,4014.8377833963377
3520,4014.8377833963377
3521,4003.3323182089125
3522,4003.3323182089125
3523,4021.894509754113
3524,4021.894509754113
3525,4003.3323182089125
3526,4014.8377833963377
3527,4014.8377833963377
3528,4021.894509754113
3529,4014.8377833963377
3530,4014.8377833963377
3531,4021.894509754113
3532,4021.894509754113
3533,4014.8377833963377
3534,4014.8377833963377
3535,4014.8377833963377
3536,4014.8377833963377
3537,4014.8377833963377
3538,4003.3323182089125
3539,4003.3323182089125
3540,4014.8377833963377
3541,4014.8377833963377
3542,4003.3323182089125
3543,4021.894509754113
3544,4014.8377833963377
3545,4003.3323182089125
3546,4021.894509754113
3547,4021.894509754113
3548,4014.8377833963377
3549,4014.8377833963377
3550,4003.3323182089125
3551,4021.894509754113
3552,4014.8377833963377
3553,4003.3323182089125
3554,4021.894509754113
3555,4014.8377833963377
3556,4021.894509754113
3557,4003.3323182089125
3558,4021.894509754113
3559,4003.3323182089125
3560,4014.8377833963377
3561,4014.8377833963377
3562,4014.8377833963377
3563,4014.8377833963377
3564,4003.3323182089125
3565,4014.8377833963377
3566,4021.894509754113
3567,4014.8377833963377
3568,4014.8377833963377
3569,4014.8377833963377
3570,4014.8377833963377
3571,4014.8377833963377
3572,4003.3323182089125
3573,4003.3323182089125
3574,4010.3890445666884
3575,4003.3323182089125
3576,4014.8377833963377
3577,4014.8377833963377
3578,4021.894509754113
3579,4003.3323182089125
3580,4014.8377833963377
3581,4021.894509754113
3582,4014.8377833963377
3583,4014.8377833963377
3584,4003.3323182089125
3585,4003.3323182089125
3586,4014.8377833963377
3587,4003.3323182089125
3588,4003.3323182089125
3589,4021.894509754113
3590,4014.8377833963377
3591,4003.3323182089125
3592,4010.3890445666884
3593,4003.3323182089125
3594,4014.8377833963377
3595,4021.894509754113
3596,4003.3323182089125
3597,4021.894509754113
3598,4021.894509754113
3599,4003.3323182089125
3600,4010.3890445666884
3601,4021.894509754113
3602,4003.3323182089125
3603,4014.8377833963377
3604,4021.894509754113
3605,4003.3323182089125
3606,4021.894509754113
3607,4010.3890445666884
3608,4021.894509754113
3609,4021.894509754113
3610,4003.3323182089125
3611,4008.329721694453
3612,4010.3890445666884
3613,4003.3323182089125
3614,4021.894509754113
3615,4014.8377833963377
3616,4021.894509754113
3617,4014.8377833963377
3618,4003.3323182089125
3619,4014.8377833963377
3620,4003.3323182089125
3621,4014.8377833963377
3622,4003.3323182089125
3623,4014.8377833963377
3624,4003.3323182089125
3625,4003.3323182089125
3626,4014.8377833963377
3627,4014.8377833963377
3628,4014.8377833963377
3629,4021.894509754113
3630,4010.3890445666884
3631,4010.3890445666884
3632,4010.3890445666884
3633,4014.8377833963377
